y,rr,eta
0,0.100844,0.431735
0,-0.556484,0.784797
1,-0.716893,-0.750799
0,-0.310543,-2.584466
1,-0.536660,-2.329632
0,0.380798,4.282785
1,0.043333,2.063084
0,-0.742077,-0.600383
0,-1.256281,-4.285830
0,-1.389794,-5.932063
1,0.573622,2.975535
0,-1.424159,-0.203865
0,-0.331345,-0.584906
0,-0.606470,-4.217655
0,-0.331411,-1.707567
1,-0.984433,-3.263401
0,-0.495972,-1.110765
0,-0.894880,1.132913
0,0.848882,3.632742
0,0.764769,0.897582
0,-0.192093,-0.477582
0,-1.392069,-1.032981
1,0.684009,0.214332
1,0.889794,3.768105
0,-0.742533,-1.810005
1,-1.392556,-5.096128
0,1.169681,1.320470
1,-0.538921,-1.153014
0,-1.829899,-4.072161
0,1.326037,3.476890
1,0.143245,-0.335705
0,1.194222,2.439650
1,0.015007,-1.626107
0,-0.267802,-2.337734
0,-0.791660,-0.004650
0,0.867196,-0.191619
0,-0.618145,-3.571882
0,-0.684666,-0.186145
1,-0.262699,-3.403124
0,0.416293,0.283786
0,0.009851,0.641707
0,1.165291,4.360974
0,2.155465,8.163183
0,0.737478,-0.597035
0,-1.182634,-2.916707
0,0.941146,-0.032284
0,1.541965,5.065772
0,-0.631507,-4.570542
0,-0.767705,-1.261760
0,0.178076,0.279594
0,0.917948,3.713403
0,0.376645,-0.714540
0,-0.399102,-2.358889
0,0.265029,-1.031980
0,0.136249,3.045867
1,-0.110826,-3.976790
1,-1.806751,-4.645952
0,0.400525,2.087398
1,-0.274019,3.182047
1,0.995754,0.302149
1,-0.658337,2.755442
1,0.109448,5.453245
1,-1.336065,-4.248346
0,1.067655,1.363205
0,1.112837,3.657618
0,1.920836,5.475868
0,-1.173799,-2.607868
0,-0.147122,1.152431
0,-0.110014,-2.431519
1,1.530464,8.839956
1,-0.221506,-0.534769
0,-0.042867,-0.742826
0,0.210480,-0.737640
0,-0.372689,-3.325554
0,-0.557911,1.835090
0,2.219824,9.884240
0,-1.068525,-4.121652
0,-1.496393,-2.974165
0,1.124417,3.252649
0,0.450607,2.549499
0,-0.749912,-0.448839
0,0.709026,0.749698
0,-0.117842,1.451911
0,1.146955,4.971393
0,-1.181983,-3.021931
0,-0.498265,0.234126
0,0.246482,-0.606898
0,-1.366693,-5.111424
0,-0.090916,-1.041634
0,0.073793,-1.937530
0,-0.718637,-3.797665
1,0.363980,2.820856
0,0.693799,-0.475640
0,-0.834654,2.200805
1,1.326793,1.605800
0,-1.214378,-0.170382
0,-1.119827,-3.503815
0,0.487101,-0.616391
1,-1.374154,-4.969769
0,-1.036366,-2.372072
1,-0.176479,1.877845
0,0.320790,0.750427
1,-0.195616,-3.050724
1,0.272455,3.301841
1,-0.239698,-4.355007
0,-0.066877,-0.689092
0,-0.085706,0.271751
0,-0.963241,-0.055840
1,-0.247048,0.897185
0,-0.331849,-0.472598
0,-0.489287,0.777719
1,-2.271386,-3.437866
1,-0.271134,-0.043118
0,-0.433840,-0.208554
1,0.297762,0.981102
0,-0.012721,-2.333184
0,0.082505,-0.209178
0,1.990477,4.248816
1,0.278975,1.094826
0,1.834644,14.904001
0,-0.390267,-1.731068
1,0.115091,0.226757
1,1.528985,4.454158
0,0.135328,-1.718948
0,0.720077,0.688210
0,0.142894,-1.137015
0,0.776441,2.698082
0,0.076759,1.631561
0,-0.711422,-1.302592
1,0.184977,1.419347
1,-0.733138,-3.601670
1,-0.485448,-0.799511
0,1.234821,1.329397
1,0.125234,-1.472311
1,-1.559790,-3.064864
1,-1.676676,-4.420495
0,0.084006,-1.459596
0,-0.674491,2.050452
1,-0.486320,-1.615384
0,2.214081,20.786983
0,-0.435160,2.214620
0,-0.697479,-2.542100
1,-2.459609,-2.598896
0,-0.174602,-0.516225
0,-0.368873,0.565317
0,0.352236,-0.190766
0,-1.108172,2.784792
0,-0.810639,0.396716
0,-0.078415,1.830184
0,0.931340,4.174435
0,-1.878644,-1.121360
0,1.077277,0.748174
0,-1.803060,-3.382294
1,0.766249,-0.720472
0,-0.107686,-1.665902
1,0.521190,0.207580
1,-0.893244,1.090040
0,0.313259,0.023989
0,0.322497,2.457351
0,0.126022,-1.675589
0,1.085502,4.535892
0,-1.512719,-2.848949
0,0.483897,4.476879
0,-0.799394,3.005708
0,-0.551702,1.027981
0,-0.164829,-0.147844
1,0.545928,5.090497
0,0.379335,-1.231379
1,0.881896,0.333182
0,0.401418,-0.938166
0,-1.237302,0.808594
1,-0.093270,-2.412092
1,0.505576,-0.038595
1,-0.890367,-4.212076
0,0.260478,0.971220
1,0.131237,-0.682503
0,1.145869,2.336154
0,-0.432568,-2.593935
0,0.941679,1.233833
1,0.110468,-1.232617
0,1.930845,6.854534
0,0.443534,-0.420108
0,-0.237952,-0.383296
0,-1.921607,-5.743101
1,-0.217784,-1.635729
1,0.343863,1.487103
0,-1.268191,-2.544006
0,1.202634,4.612379
1,0.792244,0.522003
0,0.971658,0.184327
0,-0.312489,0.978032
1,-1.304978,-2.738223
0,0.638643,0.168957
0,1.869719,10.761934
0,-0.715197,1.394902
0,-1.347611,-4.187219
0,1.227270,3.394101
0,0.652978,5.969134
0,-0.494911,-0.605030
0,-0.011022,-1.206242
0,-0.293445,-1.403675
0,-1.506762,-5.253620
0,-0.522308,0.005486
0,-1.982026,-7.016841
0,1.094731,5.814111
0,0.035821,-1.020700
0,-2.210074,-5.746016
0,1.004152,1.362918
0,-0.226731,-1.729063
0,0.112230,2.764840
0,0.614230,1.080454
1,-0.709642,-1.130526
0,-1.624644,-3.282763
0,0.391996,-1.106076
0,0.230148,-1.171516
1,-0.686225,-0.975717
1,1.121768,2.929571
1,-0.738314,-2.484337
0,0.220604,-1.316683
0,1.604970,3.845082
0,-0.036519,2.320810
0,1.552667,4.364429
0,0.771356,-0.384266
0,-0.549869,-1.081169
1,0.364658,-0.386385
1,0.471735,-0.107438
0,0.082450,1.600203
0,-1.817152,-3.820396
1,-0.473938,-3.403065
0,-0.348908,-0.219656
0,-0.617384,-0.758548
0,0.583091,2.830268
0,1.532035,2.268679
0,0.853925,1.979326
0,-1.503048,-1.265180
0,0.984437,2.961902
0,-1.984445,-4.230632
1,0.721742,2.720839
