"nF","ipf","total_items","rep","alpha","beta","pattern","mcc_pattern_z15"
8,10,80,4,1.5,1,"clean",NA
8,10,80,4,1.5,1,"random",0.132
8,10,80,4,1.5,1,"longstring",0.1818
8,10,80,4,1.5,1,"pure_straight",0.2561
8,10,80,4,1.5,1,"acquiescent",0.2205
8,10,80,4,1.5,1,"mixed",0.0778
8,10,80,4,1.5,1.5,"clean",NA
8,10,80,4,1.5,1.5,"random",0.1277
8,10,80,4,1.5,1.5,"longstring",0.1789
8,10,80,4,1.5,1.5,"pure_straight",0.252
8,10,80,4,1.5,1.5,"acquiescent",0.2165
8,10,80,4,1.5,1.5,"mixed",0.1263
8,10,80,4,2,0.3,"clean",NA
8,10,80,4,2,0.3,"random",0.1455
8,10,80,4,2,0.3,"longstring",0.1958
8,10,80,4,2,0.3,"pure_straight",0.2757
8,10,80,4,2,0.3,"acquiescent",0.2398
8,10,80,4,2,0.3,"mixed",0.0904
8,10,80,4,2,0.5,"clean",NA
8,10,80,4,2,0.5,"random",0.1439
8,10,80,4,2,0.5,"longstring",0.1941
8,10,80,4,2,0.5,"pure_straight",0.2734
8,10,80,4,2,0.5,"acquiescent",0.2376
8,10,80,4,2,0.5,"mixed",0.089
8,10,80,4,2,0.8,"clean",NA
8,10,80,4,2,0.8,"random",0.1349
8,10,80,4,2,0.8,"longstring",0.1848
8,10,80,4,2,0.8,"pure_straight",0.2603
8,10,80,4,2,0.8,"acquiescent",0.2247
8,10,80,4,2,0.8,"mixed",0.0806
8,10,80,4,2,1,"clean",NA
8,10,80,4,2,1,"random",0.1306
8,10,80,4,2,1,"longstring",0.1803
8,10,80,4,2,1,"pure_straight",0.2541
8,10,80,4,2,1,"acquiescent",0.2185
8,10,80,4,2,1,"mixed",0.0765
8,10,80,4,2,1.5,"clean",NA
8,10,80,4,2,1.5,"random",0.1236
8,10,80,4,2,1.5,"longstring",0.1746
8,10,80,4,2,1.5,"pure_straight",0.246
8,10,80,4,2,1.5,"acquiescent",0.246
8,10,80,4,2,1.5,"mixed",0.1222
8,10,80,4,2.5,0.3,"clean",NA
8,10,80,4,2.5,0.3,"random",0.1455
8,10,80,4,2.5,0.3,"longstring",0.1958
8,10,80,4,2.5,0.3,"pure_straight",0.2757
8,10,80,4,2.5,0.3,"acquiescent",0.2398
8,10,80,4,2.5,0.3,"mixed",0.0904
8,10,80,4,2.5,0.5,"clean",NA
8,10,80,4,2.5,0.5,"random",0.1439
8,10,80,4,2.5,0.5,"longstring",0.1941
8,10,80,4,2.5,0.5,"pure_straight",0.2734
8,10,80,4,2.5,0.5,"acquiescent",0.2376
8,10,80,4,2.5,0.5,"mixed",0.089
8,10,80,4,2.5,0.8,"clean",NA
8,10,80,4,2.5,0.8,"random",0.132
8,10,80,4,2.5,0.8,"longstring",0.1818
8,10,80,4,2.5,0.8,"pure_straight",0.2561
8,10,80,4,2.5,0.8,"acquiescent",0.2205
8,10,80,4,2.5,0.8,"mixed",0.0778
8,10,80,4,2.5,1,"clean",NA
8,10,80,4,2.5,1,"random",0.1306
8,10,80,4,2.5,1,"longstring",0.1803
8,10,80,4,2.5,1,"pure_straight",0.2541
8,10,80,4,2.5,1,"acquiescent",0.2541
8,10,80,4,2.5,1,"mixed",0.0765
8,10,80,4,2.5,1.5,"clean",NA
8,10,80,4,2.5,1.5,"random",0.1209
8,10,80,4,2.5,1.5,"longstring",0.1718
8,10,80,4,2.5,1.5,"pure_straight",0.2421
8,10,80,4,2.5,1.5,"acquiescent",0.2421
8,10,80,4,2.5,1.5,"mixed",0.1195
8,10,80,4,3,0.3,"clean",NA
8,10,80,4,3,0.3,"random",0.1455
8,10,80,4,3,0.3,"longstring",0.1958
8,10,80,4,3,0.3,"pure_straight",0.2757
8,10,80,4,3,0.3,"acquiescent",0.2398
8,10,80,4,3,0.3,"mixed",0.0904
8,10,80,4,3,0.5,"clean",NA
8,10,80,4,3,0.5,"random",0.1439
8,10,80,4,3,0.5,"longstring",0.1941
8,10,80,4,3,0.5,"pure_straight",0.2734
8,10,80,4,3,0.5,"acquiescent",0.2376
8,10,80,4,3,0.5,"mixed",0.089
8,10,80,4,3,0.8,"clean",NA
8,10,80,4,3,0.8,"random",0.132
8,10,80,4,3,0.8,"longstring",0.1818
8,10,80,4,3,0.8,"pure_straight",0.2561
8,10,80,4,3,0.8,"acquiescent",0.2561
8,10,80,4,3,0.8,"mixed",0.0778
8,10,80,4,3,1,"clean",NA
8,10,80,4,3,1,"random",0.1277
8,10,80,4,3,1,"longstring",0.1789
8,10,80,4,3,1,"pure_straight",0.252
8,10,80,4,3,1,"acquiescent",0.252
8,10,80,4,3,1,"mixed",0.1263
8,10,80,4,3,1.5,"clean",NA
8,10,80,4,3,1.5,"random",0.1169
8,10,80,4,3,1.5,"longstring",0.1678
8,10,80,4,3,1.5,"pure_straight",0.2364
8,10,80,4,3,1.5,"acquiescent",0.2364
8,10,80,4,3,1.5,"mixed",0.1156
8,10,80,5,0,0.3,"clean",NA
8,10,80,5,0,0.3,"random",0.1234
8,10,80,5,0,0.3,"longstring",0.1574
8,10,80,5,0,0.3,"pure_straight",0.2236
8,10,80,5,0,0.3,"acquiescent",0.2236
8,10,80,5,0,0.3,"mixed",0.1587
8,10,80,5,0,0.5,"clean",NA
8,10,80,5,0,0.5,"random",0.1234
8,10,80,5,0,0.5,"longstring",0.1574
8,10,80,5,0,0.5,"pure_straight",0.2236
8,10,80,5,0,0.5,"acquiescent",0.2236
8,10,80,5,0,0.5,"mixed",0.1587
8,10,80,5,0,0.8,"clean",NA
8,10,80,5,0,0.8,"random",0.1234
8,10,80,5,0,0.8,"longstring",0.1574
8,10,80,5,0,0.8,"pure_straight",0.2236
8,10,80,5,0,0.8,"acquiescent",0.2236
8,10,80,5,0,0.8,"mixed",0.1587
8,10,80,5,0,1,"clean",NA
8,10,80,5,0,1,"random",0.1234
8,10,80,5,0,1,"longstring",0.1574
8,10,80,5,0,1,"pure_straight",0.2236
8,10,80,5,0,1,"acquiescent",0.2236
8,10,80,5,0,1,"mixed",0.1587
8,10,80,5,0,1.5,"clean",NA
8,10,80,5,0,1.5,"random",0.1234
8,10,80,5,0,1.5,"longstring",0.1574
8,10,80,5,0,1.5,"pure_straight",0.2236
8,10,80,5,0,1.5,"acquiescent",0.2236
8,10,80,5,0,1.5,"mixed",0.1587
8,10,80,5,0.5,0.3,"clean",NA
8,10,80,5,0.5,0.3,"random",0.1234
8,10,80,5,0.5,0.3,"longstring",0.1574
8,10,80,5,0.5,0.3,"pure_straight",0.2236
8,10,80,5,0.5,0.3,"acquiescent",0.2236
8,10,80,5,0.5,0.3,"mixed",0.1587
8,10,80,5,0.5,0.5,"clean",NA
8,10,80,5,0.5,0.5,"random",0.1234
8,10,80,5,0.5,0.5,"longstring",0.1574
8,10,80,5,0.5,0.5,"pure_straight",0.2236
8,10,80,5,0.5,0.5,"acquiescent",0.2236
8,10,80,5,0.5,0.5,"mixed",0.1587
8,10,80,5,0.5,0.8,"clean",NA
8,10,80,5,0.5,0.8,"random",0.1221
8,10,80,5,0.5,0.8,"longstring",0.1562
8,10,80,5,0.5,0.8,"pure_straight",0.2218
8,10,80,5,0.5,0.8,"acquiescent",0.2218
8,10,80,5,0.5,0.8,"mixed",0.1574
8,10,80,5,0.5,1,"clean",NA
8,10,80,5,0.5,1,"random",0.1221
8,10,80,5,0.5,1,"longstring",0.1562
8,10,80,5,0.5,1,"pure_straight",0.2218
8,10,80,5,0.5,1,"acquiescent",0.2218
8,10,80,5,0.5,1,"mixed",0.1574
8,10,80,5,0.5,1.5,"clean",NA
8,10,80,5,0.5,1.5,"random",0.1194
8,10,80,5,0.5,1.5,"longstring",0.1537
8,10,80,5,0.5,1.5,"pure_straight",0.2183
8,10,80,5,0.5,1.5,"acquiescent",0.2183
8,10,80,5,0.5,1.5,"mixed",0.1549
8,10,80,5,1,0.3,"clean",NA
8,10,80,5,1,0.3,"random",0.1234
8,10,80,5,1,0.3,"longstring",0.1574
8,10,80,5,1,0.3,"pure_straight",0.2236
8,10,80,5,1,0.3,"acquiescent",0.2236
8,10,80,5,1,0.3,"mixed",0.1587
8,10,80,5,1,0.5,"clean",NA
8,10,80,5,1,0.5,"random",0.1234
8,10,80,5,1,0.5,"longstring",0.1574
8,10,80,5,1,0.5,"pure_straight",0.2236
8,10,80,5,1,0.5,"acquiescent",0.2236
8,10,80,5,1,0.5,"mixed",0.1587
8,10,80,5,1,0.8,"clean",NA
8,10,80,5,1,0.8,"random",0.1221
8,10,80,5,1,0.8,"longstring",0.1562
8,10,80,5,1,0.8,"pure_straight",0.2218
8,10,80,5,1,0.8,"acquiescent",0.2218
8,10,80,5,1,0.8,"mixed",0.1574
8,10,80,5,1,1,"clean",NA
8,10,80,5,1,1,"random",0.1194
8,10,80,5,1,1,"longstring",0.1537
8,10,80,5,1,1,"pure_straight",0.2183
8,10,80,5,1,1,"acquiescent",0.2183
8,10,80,5,1,1,"mixed",0.1549
8,10,80,5,1,1.5,"clean",NA
8,10,80,5,1,1.5,"random",0.1181
8,10,80,5,1,1.5,"longstring",0.1525
8,10,80,5,1,1.5,"pure_straight",0.2166
8,10,80,5,1,1.5,"acquiescent",0.2166
8,10,80,5,1,1.5,"mixed",0.1525
8,10,80,5,1.5,0.3,"clean",NA
8,10,80,5,1.5,0.3,"random",0.1234
8,10,80,5,1.5,0.3,"longstring",0.1574
8,10,80,5,1.5,0.3,"pure_straight",0.2236
8,10,80,5,1.5,0.3,"acquiescent",0.2236
8,10,80,5,1.5,0.3,"mixed",0.1587
8,10,80,5,1.5,0.5,"clean",NA
8,10,80,5,1.5,0.5,"random",0.1221
8,10,80,5,1.5,0.5,"longstring",0.1562
8,10,80,5,1.5,0.5,"pure_straight",0.2218
8,10,80,5,1.5,0.5,"acquiescent",0.2218
8,10,80,5,1.5,0.5,"mixed",0.1574
8,10,80,5,1.5,0.8,"clean",NA
8,10,80,5,1.5,0.8,"random",0.1194
8,10,80,5,1.5,0.8,"longstring",0.1537
8,10,80,5,1.5,0.8,"pure_straight",0.2183
8,10,80,5,1.5,0.8,"acquiescent",0.2183
8,10,80,5,1.5,0.8,"mixed",0.1549
8,10,80,5,1.5,1,"clean",NA
8,10,80,5,1.5,1,"random",0.1181
8,10,80,5,1.5,1,"longstring",0.1525
8,10,80,5,1.5,1,"pure_straight",0.2166
8,10,80,5,1.5,1,"acquiescent",0.2166
8,10,80,5,1.5,1,"mixed",0.1537
8,10,80,5,1.5,1.5,"clean",NA
8,10,80,5,1.5,1.5,"random",0.1154
8,10,80,5,1.5,1.5,"longstring",0.1501
8,10,80,5,1.5,1.5,"pure_straight",0.2132
8,10,80,5,1.5,1.5,"acquiescent",0.2132
8,10,80,5,1.5,1.5,"mixed",0.1501
8,10,80,5,2,0.3,"clean",NA
8,10,80,5,2,0.3,"random",0.1234
8,10,80,5,2,0.3,"longstring",0.1574
8,10,80,5,2,0.3,"pure_straight",0.2236
8,10,80,5,2,0.3,"acquiescent",0.2236
8,10,80,5,2,0.3,"mixed",0.1587
8,10,80,5,2,0.5,"clean",NA
8,10,80,5,2,0.5,"random",0.1221
8,10,80,5,2,0.5,"longstring",0.1562
8,10,80,5,2,0.5,"pure_straight",0.2218
8,10,80,5,2,0.5,"acquiescent",0.2218
8,10,80,5,2,0.5,"mixed",0.1574
8,10,80,5,2,0.8,"clean",NA
8,10,80,5,2,0.8,"random",0.1194
8,10,80,5,2,0.8,"longstring",0.1537
8,10,80,5,2,0.8,"pure_straight",0.2183
8,10,80,5,2,0.8,"acquiescent",0.2183
8,10,80,5,2,0.8,"mixed",0.1549
8,10,80,5,2,1,"clean",NA
8,10,80,5,2,1,"random",0.1167
8,10,80,5,2,1,"longstring",0.1513
8,10,80,5,2,1,"pure_straight",0.2149
8,10,80,5,2,1,"acquiescent",0.2149
8,10,80,5,2,1,"mixed",0.1513
8,10,80,5,2,1.5,"clean",NA
8,10,80,5,2,1.5,"random",0.1102
8,10,80,5,2,1.5,"longstring",0.1454
8,10,80,5,2,1.5,"pure_straight",0.2065
8,10,80,5,2,1.5,"acquiescent",0.2065
8,10,80,5,2,1.5,"mixed",0.1454
8,10,80,5,2.5,0.3,"clean",NA
8,10,80,5,2.5,0.3,"random",0.1234
8,10,80,5,2.5,0.3,"longstring",0.1574
8,10,80,5,2.5,0.3,"pure_straight",0.2236
8,10,80,5,2.5,0.3,"acquiescent",0.2236
8,10,80,5,2.5,0.3,"mixed",0.1587
8,10,80,5,2.5,0.5,"clean",NA
8,10,80,5,2.5,0.5,"random",0.1221
8,10,80,5,2.5,0.5,"longstring",0.1562
8,10,80,5,2.5,0.5,"pure_straight",0.2218
8,10,80,5,2.5,0.5,"acquiescent",0.2218
8,10,80,5,2.5,0.5,"mixed",0.1574
8,10,80,5,2.5,0.8,"clean",NA
8,10,80,5,2.5,0.8,"random",0.1181
8,10,80,5,2.5,0.8,"longstring",0.1525
8,10,80,5,2.5,0.8,"pure_straight",0.2166
8,10,80,5,2.5,0.8,"acquiescent",0.2166
8,10,80,5,2.5,0.8,"mixed",0.1537
8,10,80,5,2.5,1,"clean",NA
8,10,80,5,2.5,1,"random",0.1167
8,10,80,5,2.5,1,"longstring",0.1513
8,10,80,5,2.5,1,"pure_straight",0.2149
8,10,80,5,2.5,1,"acquiescent",0.2149
8,10,80,5,2.5,1,"mixed",0.1513
8,10,80,5,2.5,1.5,"clean",NA
8,10,80,5,2.5,1.5,"random",0.1051
8,10,80,5,2.5,1.5,"longstring",0.1397
8,10,80,5,2.5,1.5,"pure_straight",0.2
8,10,80,5,2.5,1.5,"acquiescent",0.2
8,10,80,5,2.5,1.5,"mixed",0.1408
8,10,80,5,3,0.3,"clean",NA
8,10,80,5,3,0.3,"random",0.1234
8,10,80,5,3,0.3,"longstring",0.1574
8,10,80,5,3,0.3,"pure_straight",0.2236
8,10,80,5,3,0.3,"acquiescent",0.2236
8,10,80,5,3,0.3,"mixed",0.1587
8,10,80,5,3,0.5,"clean",NA
8,10,80,5,3,0.5,"random",0.1221
8,10,80,5,3,0.5,"longstring",0.1562
8,10,80,5,3,0.5,"pure_straight",0.2218
8,10,80,5,3,0.5,"acquiescent",0.2218
8,10,80,5,3,0.5,"mixed",0.1574
8,10,80,5,3,0.8,"clean",NA
8,10,80,5,3,0.8,"random",0.1181
8,10,80,5,3,0.8,"longstring",0.1525
8,10,80,5,3,0.8,"pure_straight",0.2166
8,10,80,5,3,0.8,"acquiescent",0.2166
8,10,80,5,3,0.8,"mixed",0.1537
8,10,80,5,3,1,"clean",NA
8,10,80,5,3,1,"random",0.1141
8,10,80,5,3,1,"longstring",0.1489
8,10,80,5,3,1,"pure_straight",0.2115
8,10,80,5,3,1,"acquiescent",0.2115
8,10,80,5,3,1,"mixed",0.1489
8,10,80,5,3,1.5,"clean",NA
8,10,80,5,3,1.5,"random",0.1026
8,10,80,5,3,1.5,"longstring",0.1375
8,10,80,5,3,1.5,"pure_straight",0.1968
8,10,80,5,3,1.5,"acquiescent",0.1968
8,10,80,5,3,1.5,"mixed",0.1386
16,10,160,1,0,0.3,"clean",NA
16,10,160,1,0,0.3,"random",0.6969
16,10,160,1,0,0.3,"longstring",0.6156
16,10,160,1,0,0.3,"pure_straight",0.8062
16,10,160,1,0,0.3,"acquiescent",0.7059
16,10,160,1,0,0.3,"mixed",0.4343
16,10,160,1,0,0.5,"clean",NA
16,10,160,1,0,0.5,"random",0.6969
16,10,160,1,0,0.5,"longstring",0.6156
16,10,160,1,0,0.5,"pure_straight",0.8062
16,10,160,1,0,0.5,"acquiescent",0.7059
16,10,160,1,0,0.5,"mixed",0.4343
16,10,160,1,0,0.8,"clean",NA
16,10,160,1,0,0.8,"random",0.6969
16,10,160,1,0,0.8,"longstring",0.6156
16,10,160,1,0,0.8,"pure_straight",0.8062
16,10,160,1,0,0.8,"acquiescent",0.7059
16,10,160,1,0,0.8,"mixed",0.4343
16,10,160,1,0,1,"clean",NA
16,10,160,1,0,1,"random",0.6969
16,10,160,1,0,1,"longstring",0.6156
16,10,160,1,0,1,"pure_straight",0.8062
16,10,160,1,0,1,"acquiescent",0.7059
16,10,160,1,0,1,"mixed",0.4343
16,10,160,1,0,1.5,"clean",NA
16,10,160,1,0,1.5,"random",0.6969
16,10,160,1,0,1.5,"longstring",0.6156
16,10,160,1,0,1.5,"pure_straight",0.8062
16,10,160,1,0,1.5,"acquiescent",0.7059
16,10,160,1,0,1.5,"mixed",0.4343
16,10,160,1,0.5,0.3,"clean",NA
16,10,160,1,0.5,0.3,"random",0.6969
16,10,160,1,0.5,0.3,"longstring",0.6156
16,10,160,1,0.5,0.3,"pure_straight",0.8062
16,10,160,1,0.5,0.3,"acquiescent",0.7059
16,10,160,1,0.5,0.3,"mixed",0.4343
16,10,160,1,0.5,0.5,"clean",NA
16,10,160,1,0.5,0.5,"random",0.6969
16,10,160,1,0.5,0.5,"longstring",0.6156
16,10,160,1,0.5,0.5,"pure_straight",0.8062
16,10,160,1,0.5,0.5,"acquiescent",0.7059
16,10,160,1,0.5,0.5,"mixed",0.4343
16,10,160,1,0.5,0.8,"clean",NA
16,10,160,1,0.5,0.8,"random",0.6719
16,10,160,1,0.5,0.8,"longstring",0.5915
16,10,160,1,0.5,0.8,"pure_straight",0.783
16,10,160,1,0.5,0.8,"acquiescent",0.6828
16,10,160,1,0.5,0.8,"mixed",0.4167
16,10,160,1,0.5,1,"clean",NA
16,10,160,1,0.5,1,"random",0.6719
16,10,160,1,0.5,1,"longstring",0.6719
16,10,160,1,0.5,1,"pure_straight",0.783
16,10,160,1,0.5,1,"acquiescent",0.6828
16,10,160,1,0.5,1,"mixed",0.4167
16,10,160,1,0.5,1.5,"clean",NA
16,10,160,1,0.5,1.5,"random",0.6492
16,10,160,1,0.5,1.5,"longstring",0.6492
16,10,160,1,0.5,1.5,"pure_straight",0.7616
16,10,160,1,0.5,1.5,"acquiescent",0.6615
16,10,160,1,0.5,1.5,"mixed",0.5807
16,10,160,1,1,0.3,"clean",NA
16,10,160,1,1,0.3,"random",0.6969
16,10,160,1,1,0.3,"longstring",0.6156
16,10,160,1,1,0.3,"pure_straight",0.8062
16,10,160,1,1,0.3,"acquiescent",0.7059
16,10,160,1,1,0.3,"mixed",0.4343
16,10,160,1,1,0.5,"clean",NA
16,10,160,1,1,0.5,"random",0.6969
16,10,160,1,1,0.5,"longstring",0.6156
16,10,160,1,1,0.5,"pure_straight",0.8062
16,10,160,1,1,0.5,"acquiescent",0.7059
16,10,160,1,1,0.5,"mixed",0.4343
16,10,160,1,1,0.8,"clean",NA
16,10,160,1,1,0.8,"random",0.6719
16,10,160,1,1,0.8,"longstring",0.6719
16,10,160,1,1,0.8,"pure_straight",0.783
16,10,160,1,1,0.8,"acquiescent",0.6828
16,10,160,1,1,0.8,"mixed",0.5108
16,10,160,1,1,1,"clean",NA
16,10,160,1,1,1,"random",0.6285
16,10,160,1,1,1,"longstring",0.6285
16,10,160,1,1,1,"pure_straight",0.7416
16,10,160,1,1,1,"acquiescent",0.6419
16,10,160,1,1,1,"mixed",0.5631
16,10,160,1,1,1.5,"clean",NA
16,10,160,1,1,1.5,"random",0.5757
16,10,160,1,1,1.5,"longstring",0.5919
16,10,160,1,1,1.5,"pure_straight",0.7056
16,10,160,1,1,1.5,"acquiescent",0.657
16,10,160,1,1,1.5,"mixed",0.5319
16,10,160,1,1.5,0.3,"clean",NA
16,10,160,1,1.5,0.3,"random",0.6969
16,10,160,1,1.5,0.3,"longstring",0.6156
16,10,160,1,1.5,0.3,"pure_straight",0.8062
16,10,160,1,1.5,0.3,"acquiescent",0.7059
16,10,160,1,1.5,0.3,"mixed",0.4343
16,10,160,1,1.5,0.5,"clean",NA
16,10,160,1,1.5,0.5,"random",0.6969
16,10,160,1,1.5,0.5,"longstring",0.6156
16,10,160,1,1.5,0.5,"pure_straight",0.8062
16,10,160,1,1.5,0.5,"acquiescent",0.7059
16,10,160,1,1.5,0.5,"mixed",0.4343
16,10,160,1,1.5,0.8,"clean",NA
16,10,160,1,1.5,0.8,"random",0.6285
16,10,160,1,1.5,0.8,"longstring",0.6285
16,10,160,1,1.5,0.8,"pure_straight",0.7416
16,10,160,1,1.5,0.8,"acquiescent",0.6926
16,10,160,1,1.5,0.8,"mixed",0.5631
16,10,160,1,1.5,1,"clean",NA
16,10,160,1,1.5,1,"random",0.5919
16,10,160,1,1.5,1,"longstring",0.5919
16,10,160,1,1.5,1,"pure_straight",0.7056
16,10,160,1,1.5,1,"acquiescent",0.657
16,10,160,1,1.5,1,"mixed",0.5319
16,10,160,1,1.5,1.5,"clean",NA
16,10,160,1,1.5,1.5,"random",0.5757
16,10,160,1,1.5,1.5,"longstring",0.5757
16,10,160,1,1.5,1.5,"pure_straight",0.7056
16,10,160,1,1.5,1.5,"acquiescent",0.657
16,10,160,1,1.5,1.5,"mixed",0.5319
16,10,160,1,2,0.3,"clean",NA
16,10,160,1,2,0.3,"random",0.6969
16,10,160,1,2,0.3,"longstring",0.6156
16,10,160,1,2,0.3,"pure_straight",0.8062
16,10,160,1,2,0.3,"acquiescent",0.7059
16,10,160,1,2,0.3,"mixed",0.4343
16,10,160,1,2,0.5,"clean",NA
16,10,160,1,2,0.5,"random",0.6719
16,10,160,1,2,0.5,"longstring",0.5915
16,10,160,1,2,0.5,"pure_straight",0.783
16,10,160,1,2,0.5,"acquiescent",0.6828
16,10,160,1,2,0.5,"mixed",0.4167
16,10,160,1,2,0.8,"clean",NA
16,10,160,1,2,0.8,"random",0.6285
16,10,160,1,2,0.8,"longstring",0.6285
16,10,160,1,2,0.8,"pure_straight",0.7416
16,10,160,1,2,0.8,"acquiescent",0.6926
16,10,160,1,2,0.8,"mixed",0.5631
16,10,160,1,2,1,"clean",NA
16,10,160,1,2,1,"random",0.5757
16,10,160,1,2,1,"longstring",0.5757
16,10,160,1,2,1,"pure_straight",0.7056
16,10,160,1,2,1,"acquiescent",0.657
16,10,160,1,2,1,"mixed",0.5319
16,10,160,1,2,1.5,"clean",NA
16,10,160,1,2,1.5,"random",0.5465
16,10,160,1,2,1.5,"longstring",0.5465
16,10,160,1,2,1.5,"pure_straight",0.6738
16,10,160,1,2,1.5,"acquiescent",0.6257
16,10,160,1,2,1.5,"mixed",0.505
16,10,160,1,2.5,0.3,"clean",NA
16,10,160,1,2.5,0.3,"random",0.6969
16,10,160,1,2.5,0.3,"longstring",0.6156
16,10,160,1,2.5,0.3,"pure_straight",0.8062
16,10,160,1,2.5,0.3,"acquiescent",0.7059
16,10,160,1,2.5,0.3,"mixed",0.4343
16,10,160,1,2.5,0.5,"clean",NA
16,10,160,1,2.5,0.5,"random",0.6719
16,10,160,1,2.5,0.5,"longstring",0.5915
16,10,160,1,2.5,0.5,"pure_straight",0.783
16,10,160,1,2.5,0.5,"acquiescent",0.6828
16,10,160,1,2.5,0.5,"mixed",0.4167
16,10,160,1,2.5,0.8,"clean",NA
16,10,160,1,2.5,0.8,"random",0.5919
16,10,160,1,2.5,0.8,"longstring",0.5919
16,10,160,1,2.5,0.8,"pure_straight",0.7056
16,10,160,1,2.5,0.8,"acquiescent",0.657
16,10,160,1,2.5,0.8,"mixed",0.5319
16,10,160,1,2.5,1,"clean",NA
16,10,160,1,2.5,1,"random",0.5757
16,10,160,1,2.5,1,"longstring",0.5757
16,10,160,1,2.5,1,"pure_straight",0.7056
16,10,160,1,2.5,1,"acquiescent",0.657
16,10,160,1,2.5,1,"mixed",0.5319
16,10,160,1,2.5,1.5,"clean",NA
16,10,160,1,2.5,1.5,"random",0.5334
16,10,160,1,2.5,1.5,"longstring",0.5334
16,10,160,1,2.5,1.5,"pure_straight",0.6593
16,10,160,1,2.5,1.5,"acquiescent",0.6115
16,10,160,1,2.5,1.5,"mixed",0.4928
16,10,160,1,3,0.3,"clean",NA
16,10,160,1,3,0.3,"random",0.6969
16,10,160,1,3,0.3,"longstring",0.6156
16,10,160,1,3,0.3,"pure_straight",0.8062
16,10,160,1,3,0.3,"acquiescent",0.7059
16,10,160,1,3,0.3,"mixed",0.4343
16,10,160,1,3,0.5,"clean",NA
16,10,160,1,3,0.5,"random",0.6719
16,10,160,1,3,0.5,"longstring",0.5915
16,10,160,1,3,0.5,"pure_straight",0.783
16,10,160,1,3,0.5,"acquiescent",0.7339
16,10,160,1,3,0.5,"mixed",0.4167
16,10,160,1,3,0.8,"clean",NA
16,10,160,1,3,0.8,"random",0.5757
16,10,160,1,3,0.8,"longstring",0.5757
16,10,160,1,3,0.8,"pure_straight",0.7056
16,10,160,1,3,0.8,"acquiescent",0.657
16,10,160,1,3,0.8,"mixed",0.5319
16,10,160,1,3,1,"clean",NA
16,10,160,1,3,1,"random",0.5757
16,10,160,1,3,1,"longstring",0.5757
16,10,160,1,3,1,"pure_straight",0.7056
16,10,160,1,3,1,"acquiescent",0.657
16,10,160,1,3,1,"mixed",0.5319
16,10,160,1,3,1.5,"clean",NA
16,10,160,1,3,1.5,"random",0.5093
16,10,160,1,3,1.5,"longstring",0.5093
16,10,160,1,3,1.5,"pure_straight",0.6325
16,10,160,1,3,1.5,"acquiescent",0.5853
16,10,160,1,3,1.5,"mixed",0.4706
16,10,160,2,0,0.3,"clean",NA
16,10,160,2,0,0.3,"random",0.3488
16,10,160,2,0,0.3,"longstring",0.552
16,10,160,2,0,0.3,"pure_straight",0.783
16,10,160,2,0,0.3,"acquiescent",0.7339
16,10,160,2,0,0.3,"mixed",0.5915
16,10,160,2,0,0.5,"clean",NA
16,10,160,2,0,0.5,"random",0.3488
16,10,160,2,0,0.5,"longstring",0.552
16,10,160,2,0,0.5,"pure_straight",0.783
16,10,160,2,0,0.5,"acquiescent",0.7339
16,10,160,2,0,0.5,"mixed",0.5915
16,10,160,2,0,0.8,"clean",NA
16,10,160,2,0,0.8,"random",0.3488
16,10,160,2,0,0.8,"longstring",0.552
16,10,160,2,0,0.8,"pure_straight",0.783
16,10,160,2,0,0.8,"acquiescent",0.7339
16,10,160,2,0,0.8,"mixed",0.5915
16,10,160,2,0,1,"clean",NA
16,10,160,2,0,1,"random",0.3488
16,10,160,2,0,1,"longstring",0.552
16,10,160,2,0,1,"pure_straight",0.783
16,10,160,2,0,1,"acquiescent",0.7339
16,10,160,2,0,1,"mixed",0.5915
16,10,160,2,0,1.5,"clean",NA
16,10,160,2,0,1.5,"random",0.3488
16,10,160,2,0,1.5,"longstring",0.552
16,10,160,2,0,1.5,"pure_straight",0.783
16,10,160,2,0,1.5,"acquiescent",0.7339
16,10,160,2,0,1.5,"mixed",0.5915
16,10,160,2,0.5,0.3,"clean",NA
16,10,160,2,0.5,0.3,"random",0.3488
16,10,160,2,0.5,0.3,"longstring",0.552
16,10,160,2,0.5,0.3,"pure_straight",0.783
16,10,160,2,0.5,0.3,"acquiescent",0.7339
16,10,160,2,0.5,0.3,"mixed",0.5915
16,10,160,2,0.5,0.5,"clean",NA
16,10,160,2,0.5,0.5,"random",0.3488
16,10,160,2,0.5,0.5,"longstring",0.552
16,10,160,2,0.5,0.5,"pure_straight",0.783
16,10,160,2,0.5,0.5,"acquiescent",0.7339
16,10,160,2,0.5,0.5,"mixed",0.5915
16,10,160,2,0.5,0.8,"clean",NA
16,10,160,2,0.5,0.8,"random",0.3318
16,10,160,2,0.5,0.8,"longstring",0.5303
16,10,160,2,0.5,0.8,"pure_straight",0.7616
16,10,160,2,0.5,0.8,"acquiescent",0.7616
16,10,160,2,0.5,0.8,"mixed",0.5698
16,10,160,2,0.5,1,"clean",NA
16,10,160,2,0.5,1,"random",0.3318
16,10,160,2,0.5,1,"longstring",0.5303
16,10,160,2,0.5,1,"pure_straight",0.7616
16,10,160,2,0.5,1,"acquiescent",0.7616
16,10,160,2,0.5,1,"mixed",0.5698
16,10,160,2,0.5,1.5,"clean",NA
