"size","rate","rep","scenario","tau","mcc_full","f1_full","mcc_norr","f1_norr","mcc_triad","f1_triad","delta_mcc","delta_f1"
50,0.6,8,"B",0.4,0.51904088092375,0.619718309859155,0.456142272605762,0.55350553505535,0.47582522580561,0.574545454545454,0.0628986083179888,0.0662127748038044
50,0.6,9,"A",0.6,0.60310964183789,0.706467661691542,0.604414432202482,0.703517587939699,0.582587389737191,0.686868686868687,-0.00130479036459275,0.00295007375184375
50,0.6,9,"B",0.4,0.505656123832849,0.602150537634409,0.480696307690579,0.579710144927536,0.466024737421452,0.564102564102564,0.0249598161422699,0.0224403927068724
50,0.6,10,"A",0.6,0.575712568105466,0.680203045685279,0.561904761904762,0.666666666666667,0.596284793999944,0.7,0.013807806200704,0.0135363790186125
50,0.6,10,"B",0.4,0.515161501955658,0.612099644128114,0.476733026424702,0.571428571428572,0.485548752713274,0.584837545126354,0.0384284755309557,0.0406710726995424
50,0.6,11,"A",0.6,0.519922770643717,0.624338624338624,0.519922770643717,0.624338624338624,0.526986039392208,0.631578947368421,0,0
50,0.6,11,"B",0.4,0.448132680621377,0.535849056603773,0.446172497383479,0.54275092936803,0.431041589396472,0.526315789473684,0.00196018323789776,-0.00690187276425636
50,0.6,12,"A",0.6,0.67744903724755,0.773584905660377,0.650536311179483,0.75,0.630274986174882,0.731707317073171,0.026912726068067,0.0235849056603774
50,0.6,12,"B",0.4,0.528472888165064,0.629370629370629,0.529306721131894,0.626760563380282,0.528472888165064,0.629370629370629,-0.000833832966829928,0.00261006599034774
80,0.1,1,"B",0.4,0.512754169394555,0.540540540540541,0.46031301486184,0.493150684931507,0.4831733358077,0.513513513513513,0.0524411545327156,0.0473898556090337
80,0.1,2,"B",0.4,0.528539802992846,0.556962025316456,0.486116479111005,0.51948051948052,0.528539802992846,0.556962025316456,0.0424233238818417,0.0374815058359361
80,0.1,4,"B",0.4,0.527716564713311,0.552631578947368,0.505634391880495,0.533333333333333,0.534909194560005,0.56,0.0220821728328162,0.019298245614035
80,0.1,5,"B",0.4,0.567944373968537,0.586666666666667,0.446299688174281,0.47887323943662,0.538517204332862,0.56,0.121644685794257,0.107793427230047
80,0.1,8,"B",0.4,0.484257253824443,0.514285714285714,0.397567969279114,0.434782608695652,0.45321512216903,0.485714285714286,0.0866892845453286,0.0795031055900621
80,0.1,9,"B",0.4,0.527716564713311,0.552631578947368,0.534909194560005,0.56,0.542335002981411,0.567567567567568,-0.00719262984669378,-0.00736842105263158
80,0.1,11,"B",0.4,0.575515522129957,0.594594594594595,0.493220674717132,0.520547945205479,0.538517204332862,0.56,0.0822948474128253,0.0740466493891151
80,0.2,1,"A",0.6,0.553834812449607,0.592592592592593,0.610781522967705,0.642857142857143,0.592078068156331,0.626506024096386,-0.0569467105180986,-0.0502645502645503
80,0.2,1,"B",0.4,0.679435796449665,0.715447154471545,0.629578432325489,0.672268907563025,0.590933231065138,0.637931034482759,0.0498573641241757,0.0431782469085196
