"nF","ipf","total_items","rep","method","z_threshold","mcc","sens","spec","noise_flagged","oracle_mcc"
30,3,90,3,"std_cf",0.3,0.292855779950014,0.652173913043478,0.808664259927798,0.409090909090909,0.292855779950014
30,3,90,3,"std_cf",0.5,0.276271176491851,0.695652173913043,0.765342960288809,0.454545454545455,0.292855779950014
30,3,90,3,"std_cf",0.7,0.28214558708413,0.739130434782609,0.743682310469314,0.590909090909091,0.292855779950014
30,3,90,3,"std_cf",0.9,0.263954654149451,0.782608695652174,0.689530685920578,0.636363636363636,0.292855779950014
30,3,90,3,"std_cf",1.1,0.239011909249131,0.782608695652174,0.653429602888087,0.636363636363636,0.292855779950014
30,3,90,3,"std_cf",1.3,0.200987762917967,0.782608695652174,0.592057761732852,0.681818181818182,0.292855779950014
30,3,90,3,"std_cf",1.5,0.191785350033293,0.826086956521739,0.534296028880866,0.681818181818182,0.292855779950014
30,3,90,3,"std_cf",1.7,0.188719860425337,0.869565217391304,0.483754512635379,0.681818181818182,0.292855779950014
30,3,90,3,"std_cf",1.9,0.158555848511695,0.869565217391304,0.422382671480144,0.681818181818182,0.292855779950014
30,3,90,3,"std_cf",2.1,0.141257221269024,0.869565217391304,0.386281588447653,0.818181818181818,0.292855779950014
30,3,90,3,"std_cf",2.3,0.117099014804529,0.869565217391304,0.335740072202166,0.818181818181818,0.292855779950014
30,3,90,3,"std_cf",2.5,0.115392369986369,0.91304347826087,0.277978339350181,0.818181818181818,0.292855779950014
30,3,90,3,"std_cf",2.7,0.12771567676572,0.956521739130435,0.245487364620939,0.818181818181818,0.292855779950014
30,3,90,3,"std_cf",2.9,0.139559152842873,1,0.205776173285199,0.909090909090909,0.292855779950014
30,3,90,3,"efa_d",0.1,0.17204687828828,0.260869565217391,0.924187725631769,0.227272727272727,0.230072676258583
30,3,90,3,"efa_d",0.3,0.172588101164505,0.347826086956522,0.877256317689531,0.272727272727273,0.230072676258583
30,3,90,3,"efa_d",0.5,0.165705622901866,0.434782608695652,0.815884476534296,0.409090909090909,0.230072676258583
30,3,90,3,"efa_d",0.7,0.209765261593729,0.565217391304348,0.776173285198556,0.454545454545455,0.230072676258583
30,3,90,3,"efa_d",0.9,0.205191851629955,0.652173913043478,0.707581227436823,0.545454545454545,0.230072676258583
30,3,90,3,"efa_d",1.1,0.203981104552274,0.739130434782609,0.635379061371841,0.636363636363636,0.230072676258583
30,3,90,3,"efa_d",1.3,0.198885015357955,0.782608695652174,0.588447653429603,0.681818181818182,0.230072676258583
30,3,90,3,"efa_d",1.5,0.189851496729844,0.826086956521739,0.530685920577617,0.727272727272727,0.230072676258583
30,3,90,3,"efa_d",1.7,0.179703211846274,0.869565217391304,0.465703971119134,0.772727272727273,0.230072676258583
30,3,90,3,"efa_d",1.9,0.149884541719703,0.869565217391304,0.404332129963899,0.772727272727273,0.230072676258583
30,3,90,3,"efa_d",2.1,0.118833904490507,0.869565217391304,0.339350180505415,0.863636363636364,0.230072676258583
30,3,90,3,"efa_d",2.3,0.113678081530529,0.91304347826087,0.274368231046931,0.863636363636364,0.230072676258583
30,3,90,3,"efa_d",2.5,0.0888928220699956,0.91304347826087,0.223826714801444,0.863636363636364,0.230072676258583
30,3,90,3,"efa_d",2.7,0.089730077278634,0.956521739130435,0.166064981949458,0.863636363636364,0.230072676258583
30,3,90,3,"efa_d",2.9,0.0720718459931531,0.956521739130435,0.133574007220217,0.909090909090909,0.230072676258583
30,3,90,3,"efa_d_cf",0.1,0.219024237910013,0.347826086956522,0.909747292418773,0.272727272727273,0.257602259426501
30,3,90,3,"efa_d_cf",0.3,0.140071959442302,0.347826086956522,0.848375451263538,0.363636363636364,0.257602259426501
30,3,90,3,"efa_d_cf",0.5,0.23177571306039,0.521739130434783,0.826714801444043,0.409090909090909,0.257602259426501
30,3,90,3,"efa_d_cf",0.7,0.209765261593729,0.565217391304348,0.776173285198556,0.5,0.257602259426501
30,3,90,3,"efa_d_cf",0.9,0.234762733411883,0.695652173913043,0.714801444043321,0.636363636363636,0.257602259426501
30,3,90,3,"efa_d_cf",1.1,0.192018487457191,0.695652173913043,0.653429602888087,0.636363636363636,0.257602259426501
30,3,90,3,"efa_d_cf",1.3,0.190644959721468,0.739130434782609,0.613718411552347,0.636363636363636,0.257602259426501
30,3,90,3,"efa_d_cf",1.5,0.151424728212991,0.739130434782609,0.545126353790614,0.727272727272727,0.257602259426501
30,3,90,3,"efa_d_cf",1.7,0.11512930413633,0.739130434782609,0.476534296028881,0.772727272727273,0.257602259426501
30,3,90,3,"efa_d_cf",1.9,0.160297709529224,0.869565217391304,0.425992779783394,0.772727272727273,0.257602259426501
30,3,90,3,"efa_d_cf",2.1,0.134368891789939,0.869565217391304,0.371841155234657,0.818181818181818,0.257602259426501
30,3,90,3,"efa_d_cf",2.3,0.0995540301886118,0.869565217391304,0.299638989169675,0.818181818181818,0.257602259426501
30,3,90,3,"efa_d_cf",2.5,0.0979451227410764,0.91304347826087,0.24187725631769,0.863636363636364,0.257602259426501
30,3,90,3,"efa_d_cf",2.7,0.104149963929455,0.956521739130435,0.194945848375451,0.863636363636364,0.257602259426501
30,3,90,3,"efa_d_cf",2.9,0.0934257958867452,0.956521739130435,0.173285198555957,0.863636363636364,0.257602259426501
30,3,90,3,"iterative",0.1,0.423012074363557,0.478260869565217,0.953068592057762,0.227272727272727,0.450285517501013
30,3,90,3,"iterative",0.3,0.432452340822683,0.652173913043478,0.906137184115523,0.272727272727273,0.450285517501013
30,3,90,3,"iterative",0.5,0.442627391837675,0.739130434782609,0.88086642599278,0.318181818181818,0.450285517501013
30,3,90,3,"iterative",0.7,0.35686899974886,0.739130434782609,0.819494584837545,0.409090909090909,0.450285517501013
30,3,90,3,"iterative",0.9,0.32589457658578,0.782608695652174,0.765342960288809,0.545454545454545,0.450285517501013
30,3,90,3,"iterative",1.1,0.253700442674211,0.782608695652174,0.675090252707581,0.727272727272727,0.450285517501013
30,3,90,3,"iterative",1.3,0.250620534744292,0.826086956521739,0.635379061371841,0.772727272727273,0.450285517501013
30,3,90,3,"iterative",1.5,0.238855123212699,0.869565217391304,0.577617328519856,0.772727272727273,0.450285517501013
30,3,90,3,"iterative",1.7,0.207261472333436,0.869565217391304,0.51985559566787,0.772727272727273,0.450285517501013
30,3,90,3,"iterative",1.9,0.174358756783336,0.869565217391304,0.454873646209386,0.818181818181818,0.450285517501013
30,3,90,3,"iterative",2.1,0.168929714961264,0.91304347826087,0.393501805054152,0.818181818181818,0.450285517501013
30,3,90,3,"iterative",2.3,0.137299772490945,0.91304347826087,0.324909747292419,0.863636363636364,0.450285517501013
30,3,90,3,"iterative",2.5,0.105013052700742,0.91304347826087,0.256317689530686,0.863636363636364,0.450285517501013
30,3,90,3,"iterative",2.7,0.0657529050016226,0.91304347826087,0.180505415162455,0.863636363636364,0.450285517501013
30,3,90,3,"iterative",2.9,0.0318780085416418,0.91304347826087,0.126353790613718,0.909090909090909,0.450285517501013
30,3,90,3,"pf_mean",0.1,0.25015411085115,0.478260869565217,0.866425992779783,0.363636363636364,0.254394189542668
30,3,90,3,"pf_mean",0.3,0.251197144668054,0.782608695652174,0.671480144404332,0.636363636363636,0.254394189542668
30,3,90,3,"pf_mean",0.5,0.132982324558196,0.826086956521739,0.418772563176895,0.863636363636364,0.254394189542668
30,3,90,3,"pf_mean",0.7,0.097056735460428,0.956521739130435,0.180505415162455,0.863636363636364,0.254394189542668
30,3,90,3,"pf_mean",0.9,0.0200465777199839,0.956521739130435,0.0613718411552347,0.954545454545455,0.254394189542668
30,3,90,3,"pf_mean",1.1,0.0236064618293139,1,0.0072202166064982,1,0.254394189542668
30,3,90,3,"pf_mean",1.3,0,1,0,1,0.254394189542668
30,3,90,3,"pf_mean",1.5,0,1,0,1,0.254394189542668
30,3,90,3,"pf_mean",1.7,0,1,0,1,0.254394189542668
30,3,90,3,"pf_mean",1.9,0,1,0,1,0.254394189542668
30,3,90,3,"pf_mean",2.1,0,1,0,1,0.254394189542668
30,3,90,3,"pf_mean",2.3,0,1,0,1,0.254394189542668
30,3,90,3,"pf_mean",2.5,0,1,0,1,0.254394189542668
30,3,90,3,"pf_mean",2.7,0,1,0,1,0.254394189542668
30,3,90,3,"pf_mean",2.9,0,1,0,1,0.254394189542668
30,3,90,3,"pf_comb_l0.5",0.1,0.0239765840214115,0.91304347826087,0.115523465703971,0.909090909090909,0.250085596028186
30,3,90,3,"pf_comb_l0.5",0.3,0.0411647984586021,1,0.0216606498194946,0.954545454545455,0.250085596028186
30,3,90,3,"pf_comb_l0.5",0.5,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",0.7,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",0.9,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",1.1,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",1.3,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",1.5,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",1.7,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",1.9,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",2.1,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",2.3,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",2.5,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",2.7,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l0.5",2.9,0,1,0,1,0.250085596028186
30,3,90,3,"pf_comb_l1.0",0.1,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",0.3,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",0.5,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",0.7,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",0.9,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",1.1,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",1.3,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",1.5,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",1.7,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",1.9,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",2.1,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",2.3,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",2.5,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",2.7,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.0",2.9,0,1,0,1,0.147161848096811
30,3,90,3,"pf_comb_l1.5",0.1,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",0.3,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",0.5,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",0.7,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",0.9,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",1.1,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",1.3,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",1.5,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",1.7,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",1.9,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",2.1,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",2.3,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",2.5,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",2.7,0,1,0,1,0.0650995639428813
30,3,90,3,"pf_comb_l1.5",2.9,0,1,0,1,0.0650995639428813
30,3,90,3,"proplow_fz0.5",0.1,0,1,0,1,0.153938873429046
30,3,90,3,"proplow_fz0.5",0.2,0,1,0,1,0.153938873429046
30,3,90,3,"proplow_fz0.5",0.3,0,1,0,1,0.153938873429046
30,3,90,3,"proplow_fz0.5",0.4,-0.0384528175679951,0.956521739130435,0.0216606498194946,1,0.153938873429046
30,3,90,3,"proplow_fz0.5",0.5,0.0094686345688022,0.91304347826087,0.0974729241877256,0.909090909090909,0.153938873429046
30,3,90,3,"proplow_fz0.5",0.6,0.141885161215065,0.826086956521739,0.436823104693141,0.727272727272727,0.153938873429046
30,3,90,3,"proplow_fz0.5",0.7,0.153938873429046,0.608695652173913,0.667870036101083,0.545454545454545,0.153938873429046
30,3,90,3,"proplow_fz0.5",0.8,0.123270184200661,0.130434782608696,0.963898916967509,0.0909090909090909,0.153938873429046
30,3,90,3,"proplow_fz1.0",0.1,0,1,0,1,0.154811383923913
30,3,90,3,"proplow_fz1.0",0.2,0,1,0,1,0.154811383923913
30,3,90,3,"proplow_fz1.0",0.3,0,1,0,1,0.154811383923913
30,3,90,3,"proplow_fz1.0",0.4,0,1,0,1,0.154811383923913
30,3,90,3,"proplow_fz1.0",0.5,0.0236064618293139,1,0.0072202166064982,1,0.154811383923913
30,3,90,3,"proplow_fz1.0",0.6,0.0656947427630363,0.956521739130435,0.122743682310469,0.909090909090909,0.154811383923913
30,3,90,3,"proplow_fz1.0",0.7,0.123889329835315,0.91304347826087,0.296028880866426,0.818181818181818,0.154811383923913
30,3,90,3,"proplow_fz1.0",0.8,0.154811383923913,0.478260869565217,0.772563176895307,0.363636363636364,0.154811383923913
30,3,90,3,"proplow_fz1.5",0.1,0,1,0,1,0.160609726317604
30,3,90,3,"proplow_fz1.5",0.2,0,1,0,1,0.160609726317604
30,3,90,3,"proplow_fz1.5",0.3,0,1,0,1,0.160609726317604
30,3,90,3,"proplow_fz1.5",0.4,0,1,0,1,0.160609726317604
30,3,90,3,"proplow_fz1.5",0.5,0,1,0,1,0.160609726317604
30,3,90,3,"proplow_fz1.5",0.6,0.033497174341244,1,0.0144404332129964,0.954545454545455,0.160609726317604
30,3,90,3,"proplow_fz1.5",0.7,0.0830324909747292,1,0.0830324909747292,0.954545454545455,0.160609726317604
30,3,90,3,"proplow_fz1.5",0.8,0.120106182481595,0.782608695652174,0.44043321299639,0.681818181818182,0.160609726317604
30,3,90,3,"proplow_fz2.0",0.1,0,1,0,1,0.201618303320886
30,3,90,3,"proplow_fz2.0",0.2,0,1,0,1,0.201618303320886
30,3,90,3,"proplow_fz2.0",0.3,0,1,0,1,0.201618303320886
30,3,90,3,"proplow_fz2.0",0.4,0,1,0,1,0.201618303320886
30,3,90,3,"proplow_fz2.0",0.5,0,1,0,1,0.201618303320886
30,3,90,3,"proplow_fz2.0",0.6,0,1,0,1,0.201618303320886
30,3,90,3,"proplow_fz2.0",0.7,0.0236064618293139,1,0.0072202166064982,1,0.201618303320886
30,3,90,3,"proplow_fz2.0",0.8,0.0697857567111155,0.91304347826087,0.187725631768953,0.863636363636364,0.201618303320886
4,6,24,3,"std",0.1,0.151335901268357,0.391304347826087,0.830324909747292,0.181818181818182,0.192018487457191
4,6,24,3,"std",0.3,0.149792798669692,0.521739130434783,0.732851985559567,0.454545454545455,0.192018487457191
4,6,24,3,"std",0.5,0.168319642700953,0.608695652173913,0.689530685920578,0.545454545454545,0.192018487457191
4,6,24,3,"std",0.7,0.17610944860036,0.695652173913043,0.628158844765343,0.681818181818182,0.192018487457191
4,6,24,3,"std",0.9,0.151424728212991,0.739130434782609,0.545126353790614,0.727272727272727,0.192018487457191
4,6,24,3,"std",1.1,0.13105640678393,0.782608695652174,0.462093862815884,0.772727272727273,0.192018487457191
4,6,24,3,"std",1.3,0.132646829825315,0.869565217391304,0.368231046931408,0.772727272727273,0.192018487457191
4,6,24,3,"std",1.5,0.159717635244526,0.956521739130435,0.317689530685921,0.818181818181818,0.192018487457191
4,6,24,3,"std",1.7,0.163407706658522,1,0.263537906137184,0.863636363636364,0.192018487457191
4,6,24,3,"std",1.9,0.136528191057784,1,0.1985559566787,0.863636363636364,0.192018487457191
4,6,24,3,"std",2.1,0.121048719633676,1,0.162454873646209,0.863636363636364,0.192018487457191
4,6,24,3,"std",2.3,0.104721322622266,1,0.126353790613718,0.909090909090909,0.192018487457191
4,6,24,3,"std",2.5,0.092452486749801,1,0.101083032490975,0.909090909090909,0.192018487457191
4,6,24,3,"std",2.7,0.0790554070585604,1,0.075812274368231,0.954545454545455,0.192018487457191
4,6,24,3,"std",2.9,0.0613274294109778,1,0.0469314079422383,1,0.192018487457191
4,6,24,3,"std_cf",0.1,0.169989863480713,0.478260869565217,0.790613718411552,0.363636363636364,0.221314629107806
4,6,24,3,"std_cf",0.3,0.14061370968758,0.478260869565217,0.754512635379061,0.409090909090909,0.221314629107806
4,6,24,3,"std_cf",0.5,0.119551745264389,0.478260869565217,0.725631768953069,0.5,0.221314629107806
4,6,24,3,"std_cf",0.7,0.158653595313234,0.608695652173913,0.675090252707581,0.590909090909091,0.221314629107806
4,6,24,3,"std_cf",0.9,0.169524095139519,0.695652173913043,0.617328519855596,0.590909090909091,0.221314629107806
4,6,24,3,"std_cf",1.1,0.152538206398662,0.695652173913043,0.588447653429603,0.636363636363636,0.221314629107806
4,6,24,3,"std_cf",1.3,0.180306278420662,0.826086956521739,0.512635379061372,0.818181818181818,0.221314629107806
4,6,24,3,"std_cf",1.5,0.186904606717402,0.869565217391304,0.48014440433213,0.818181818181818,0.221314629107806
4,6,24,3,"std_cf",1.7,0.167297428895376,0.869565217391304,0.44043321299639,0.863636363636364,0.221314629107806
4,6,24,3,"std_cf",1.9,0.163913454731898,0.91304347826087,0.382671480144404,0.954545454545455,0.221314629107806
4,6,24,3,"std_cf",2.1,0.150601785574537,0.91304347826087,0.353790613718412,0.954545454545455,0.221314629107806
4,6,24,3,"std_cf",2.3,0.12725923339509,0.91304347826087,0.303249097472924,0.954545454545455,0.221314629107806
4,6,24,3,"std_cf",2.5,0.142240413573376,0.956521739130435,0.277978339350181,0.954545454545455,0.221314629107806
4,6,24,3,"std_cf",2.7,0.126079600087472,0.956521739130435,0.24187725631769,0.954545454545455,0.221314629107806
4,6,24,3,"std_cf",2.9,0.111054626967489,0.956521739130435,0.209386281588448,0.954545454545455,0.221314629107806
4,6,24,3,"efa_d",0.1,0.117503360224782,0.434782608695652,0.75812274368231,0.409090909090909,0.230425049729935
4,6,24,3,"efa_d",0.3,0.0954421066118348,0.478260869565217,0.689530685920578,0.545454545454545,0.230425049729935
4,6,24,3,"efa_d",0.5,0.161578245345525,0.652173913043478,0.642599277978339,0.590909090909091,0.230425049729935
4,6,24,3,"efa_d",0.7,0.192650451413552,0.782608695652174,0.577617328519856,0.727272727272727,0.230425049729935
4,6,24,3,"efa_d",0.9,0.147711456682018,0.782608695652174,0.494584837545126,0.727272727272727,0.230425049729935
4,6,24,3,"efa_d",1.1,0.141885161215065,0.826086956521739,0.436823104693141,0.772727272727273,0.230425049729935
4,6,24,3,"efa_d",1.3,0.120574060585854,0.826086956521739,0.393501805054152,0.863636363636364,0.230425049729935
4,6,24,3,"efa_d",1.5,0.124024999884913,0.869565217391304,0.350180505415162,0.863636363636364,0.230425049729935
4,6,24,3,"efa_d",1.7,0.103098712575605,0.869565217391304,0.306859205776173,0.909090909090909,0.230425049729935
4,6,24,3,"efa_d",1.9,0.150204632978092,0.956521739130435,0.296028880866426,0.909090909090909,0.230425049729935
4,6,24,3,"efa_d",2.1,0.157486230790363,1,0.249097472924188,0.954545454545455,0.230425049729935
4,6,24,3,"efa_d",2.3,0.136528191057784,1,0.1985559566787,1,0.230425049729935
4,6,24,3,"efa_d",2.5,0.119462167175561,1,0.15884476534296,1,0.230425049729935
4,6,24,3,"efa_d",2.7,0.103020267608482,1,0.122743682310469,1,0.230425049729935
4,6,24,3,"efa_d",2.9,0.092452486749801,1,0.101083032490975,1,0.230425049729935
4,6,24,3,"efa_d_cf",0.1,0.14198138954479,0.521739130434783,0.72202166064982,0.454545454545455,0.174669385553252
4,6,24,3,"efa_d_cf",0.3,0.158653595313234,0.608695652173913,0.675090252707581,0.545454545454545,0.174669385553252
4,6,24,3,"efa_d_cf",0.5,0.144723656146791,0.608695652173913,0.653429602888087,0.590909090909091,0.174669385553252
4,6,24,3,"efa_d_cf",0.7,0.123167369917109,0.652173913043478,0.577617328519856,0.590909090909091,0.174669385553252
4,6,24,3,"efa_d_cf",0.9,0.141667227202293,0.739130434782609,0.527075812274368,0.681818181818182,0.174669385553252
4,6,24,3,"efa_d_cf",1.1,0.167245300888557,0.826086956521739,0.487364620938628,0.681818181818182,0.174669385553252
4,6,24,3,"efa_d_cf",1.3,0.147256159521902,0.826086956521739,0.447653429602888,0.772727272727273,0.174669385553252
4,6,24,3,"efa_d_cf",1.5,0.12411642566474,0.826086956521739,0.40072202166065,0.863636363636364,0.174669385553252
4,6,24,3,"efa_d_cf",1.7,0.109936204911737,0.826086956521739,0.371841155234657,0.863636363636364,0.174669385553252
4,6,24,3,"efa_d_cf",1.9,0.0974482141952888,0.826086956521739,0.346570397111913,0.909090909090909,0.174669385553252
4,6,24,3,"efa_d_cf",2.1,0.10132907739499,0.869565217391304,0.303249097472924,1,0.174669385553252
4,6,24,3,"efa_d_cf",2.3,0.147024803832742,0.956521739130435,0.288808664259928,1,0.174669385553252
4,6,24,3,"efa_d_cf",2.5,0.134210379679632,0.956521739130435,0.259927797833935,1,0.174669385553252
4,6,24,3,"efa_d_cf",2.7,0.126079600087472,0.956521739130435,0.24187725631769,1,0.174669385553252
4,6,24,3,"efa_d_cf",2.9,0.117807184934383,0.956521739130435,0.223826714801444,1,0.174669385553252
4,6,24,3,"iterative",0.1,0.114820574812243,0.434782608695652,0.754512635379061,0.363636363636364,0.203103357691036
4,6,24,3,"iterative",0.3,0.139360811216902,0.565217391304348,0.682310469314079,0.545454545454545,0.203103357691036
4,6,24,3,"iterative",0.5,0.17610944860036,0.695652173913043,0.628158844765343,0.590909090909091,0.203103357691036
4,6,24,3,"iterative",0.7,0.180483799090591,0.782608695652174,0.555956678700361,0.636363636363636,0.203103357691036
4,6,24,3,"iterative",0.9,0.165404109436037,0.826086956521739,0.483754512635379,0.681818181818182,0.203103357691036
4,6,24,3,"iterative",1.1,0.149052696292286,0.826086956521739,0.451263537906137,0.681818181818182,0.203103357691036
4,6,24,3,"iterative",1.3,0.1481564102689,0.869565217391304,0.40072202166065,0.727272727272727,0.203103357691036
4,6,24,3,"iterative",1.5,0.147279730263822,0.91304347826087,0.346570397111913,0.954545454545455,0.203103357691036
4,6,24,3,"iterative",1.7,0.156549283059835,0.956521739130435,0.310469314079422,0.954545454545455,0.203103357691036
4,6,24,3,"iterative",1.9,0.161928337926376,1,0.259927797833935,1,0.203103357691036
4,6,24,3,"iterative",2.1,0.148566241053021,1,0.227436823104693,1,0.203103357691036
4,6,24,3,"iterative",2.3,0.131947104667686,1,0.187725631768953,1,0.203103357691036
4,6,24,3,"iterative",2.5,0.119462167175561,1,0.15884476534296,1,0.203103357691036
4,6,24,3,"iterative",2.7,0.111387404242177,1,0.140794223826715,1,0.203103357691036
4,6,24,3,"iterative",2.9,0.096051196403405,1,0.108303249097473,1,0.203103357691036
4,6,24,3,"pf_mean",0.1,0.203551386426819,0.565217391304348,0.768953068592058,0.318181818181818,0.235662751455135
4,6,24,3,"pf_mean",0.3,0.141742857011329,0.565217391304348,0.685920577617328,0.5,0.235662751455135
