"nFactors","total_items","rep_id","z_threshold","mcc","sensitivity","specificity","tp","tn","fp","fn"
34,219,8,2.3,0.720134568708572,0.733333333333333,0.958333333333333,44,230,10,16
34,219,8,2.5,0.710705312219014,0.733333333333333,0.954166666666667,44,229,11,16
34,219,8,2.7,0.679125416522629,0.75,0.933333333333333,45,224,16,15
34,219,8,2.9,0.692310224486428,0.8,0.920833333333333,48,221,19,12
34,219,9,0.1,0.279316987403299,0.116666666666667,0.995833333333333,7,239,1,53
34,219,9,0.3,0.279316987403299,0.116666666666667,0.995833333333333,7,239,1,53
34,219,9,0.5,0.302875363909617,0.133333333333333,0.995833333333333,8,239,1,52
34,219,9,0.7,0.323196563283892,0.166666666666667,0.991666666666667,10,238,2,50
34,219,9,0.9,0.323196563283892,0.166666666666667,0.991666666666667,10,238,2,50
34,219,9,1.1,0.305887645160749,0.183333333333333,0.983333333333333,11,236,4,49
34,219,9,1.3,0.346013914123996,0.216666666666667,0.983333333333333,13,236,4,47
34,219,9,1.5,0.405465379425967,0.3,0.975,18,234,6,42
34,219,9,1.7,0.425137739337222,0.333333333333333,0.970833333333333,20,233,7,40
34,219,9,1.9,0.459930598475812,0.383333333333333,0.966666666666667,23,232,8,37
34,219,9,2.1,0.507752400289747,0.45,0.9625,27,231,9,33
34,219,9,2.3,0.536774032210737,0.533333333333333,0.945833333333333,32,227,13,28
34,219,9,2.5,0.509012021179184,0.583333333333333,0.9125,35,219,21,25
34,219,9,2.7,0.535984271556491,0.616666666666667,0.9125,37,219,21,23
34,219,9,2.9,0.553302871668501,0.666666666666667,0.9,40,216,24,20
34,219,10,0.1,0.351726229056329,0.15,1,9,240,0,51
34,219,10,0.3,0.390191151806518,0.183333333333333,1,11,240,0,49
34,219,10,0.5,0.425657924852277,0.216666666666667,1,13,240,0,47
34,219,10,0.7,0.44249767886871,0.233333333333333,1,14,240,0,46
34,219,10,0.9,0.490186378342327,0.283333333333333,1,17,240,0,43
34,219,10,1.1,0.530657563135848,0.35,0.995833333333333,21,239,1,39
34,219,10,1.3,0.559050750420652,0.383333333333333,0.995833333333333,23,239,1,37
34,219,10,1.5,0.555748463823353,0.416666666666667,0.9875,25,237,3,35
34,219,10,1.7,0.583333333333333,0.45,0.9875,27,237,3,33
34,219,10,1.9,0.609884669457927,0.5,0.983333333333333,30,236,4,30
34,219,10,2.1,0.604050065612409,0.566666666666667,0.9625,34,231,9,26
34,219,10,2.3,0.616737055508627,0.633333333333333,0.945833333333333,38,227,13,22
34,219,10,2.5,0.594560260032828,0.65,0.929166666666667,39,223,17,21
34,219,10,2.7,0.539131747036882,0.666666666666667,0.891666666666667,40,214,26,20
34,219,10,2.9,0.538860251243651,0.716666666666667,0.866666666666667,43,208,32,17
35,225,1,0.1,0.285714285714286,0.1,1,6,240,0,54
35,225,1,0.3,0.309132883937864,0.116666666666667,1,7,240,0,53
35,225,1,0.5,0.371390676354104,0.166666666666667,1,10,240,0,50
35,225,1,0.7,0.371390676354104,0.166666666666667,1,10,240,0,50
35,225,1,0.9,0.390191151806518,0.183333333333333,1,11,240,0,49
35,225,1,1.1,0.44249767886871,0.233333333333333,1,14,240,0,46
35,225,1,1.3,0.485845732763192,0.3,0.995833333333333,18,239,1,42
35,225,1,1.5,0.541613832306324,0.4,0.9875,24,237,3,36
35,225,1,1.7,0.555748463823353,0.416666666666667,0.9875,25,237,3,35
35,225,1,1.9,0.555748463823353,0.416666666666667,0.9875,25,237,3,35
35,225,1,2.1,0.635972703393219,0.533333333333333,0.983333333333333,32,236,4,28
35,225,1,2.3,0.638832712955527,0.583333333333333,0.970833333333333,35,233,7,25
35,225,1,2.5,0.630126037812604,0.6,0.9625,36,231,9,24
35,225,1,2.7,0.642393188976184,0.666666666666667,0.945833333333333,40,227,13,20
35,225,1,2.9,0.691504423790218,0.766666666666667,0.933333333333333,46,224,16,14
35,225,2,0.1,0.279316987403299,0.116666666666667,0.995833333333333,7,239,1,53
35,225,2,0.3,0.302875363909617,0.133333333333333,0.995833333333333,8,239,1,52
35,225,2,0.5,0.365722426873877,0.183333333333333,0.995833333333333,11,239,1,49
35,225,2,0.7,0.382359556450936,0.216666666666667,0.991666666666667,13,238,2,47
35,225,2,0.9,0.483381444362933,0.316666666666667,0.991666666666667,19,238,2,41
35,225,2,1.1,0.483381444362933,0.316666666666667,0.991666666666667,19,238,2,41
35,225,2,1.3,0.482344051504055,0.333333333333333,0.9875,20,237,3,40
35,225,2,1.5,0.482344051504055,0.333333333333333,0.9875,20,237,3,40
35,225,2,1.7,0.527227500924991,0.383333333333333,0.9875,23,237,3,37
35,225,2,1.9,0.541449046173073,0.416666666666667,0.983333333333333,25,236,4,35
35,225,2,2.1,0.583111187267418,0.466666666666667,0.983333333333333,28,236,4,32
35,225,2,2.3,0.611346444900966,0.533333333333333,0.975,32,234,6,28
35,225,2,2.5,0.627831564258567,0.583333333333333,0.966666666666667,35,232,8,25
35,225,2,2.7,0.638921841678002,0.65,0.95,39,228,12,21
35,225,2,2.9,0.637334379459651,0.683333333333333,0.9375,41,225,15,19
35,225,3,0.1,0.285714285714286,0.1,1,6,240,0,54
35,225,3,0.3,0.331042355440947,0.133333333333333,1,8,240,0,52
35,225,3,0.5,0.351726229056329,0.15,1,9,240,0,51
35,225,3,0.7,0.345851248192141,0.166666666666667,0.995833333333333,10,239,1,50
35,225,3,0.9,0.402988957541146,0.216666666666667,0.995833333333333,13,239,1,47
35,225,3,1.1,0.400538809640425,0.233333333333333,0.991666666666667,14,238,2,46
35,225,3,1.3,0.435111825884368,0.266666666666667,0.991666666666667,16,238,2,44
35,225,3,1.5,0.513665093809513,0.35,0.991666666666667,21,238,2,39
35,225,3,1.7,0.569649517327921,0.433333333333333,0.9875,26,237,3,34
35,225,3,1.9,0.609884669457927,0.5,0.983333333333333,30,236,4,30
35,225,3,2.1,0.635972703393219,0.533333333333333,0.983333333333333,32,236,4,28
35,225,3,2.3,0.66284898035987,0.6,0.975,36,234,6,24
35,225,3,2.5,0.664267181022886,0.616666666666667,0.970833333333333,37,233,7,23
35,225,3,2.7,0.655687421298887,0.633333333333333,0.9625,38,231,9,22
35,225,3,2.9,0.624559213768225,0.666666666666667,0.9375,40,225,15,20
35,225,4,0.1,0.260377821961648,0.0833333333333333,1,5,240,0,55
35,225,4,0.3,0.285714285714286,0.1,1,6,240,0,54
35,225,4,0.5,0.351726229056329,0.15,1,9,240,0,51
35,225,4,0.7,0.390191151806518,0.183333333333333,1,11,240,0,49
35,225,4,0.9,0.474712663277541,0.266666666666667,1,16,240,0,44
35,225,4,1.1,0.490186378342327,0.283333333333333,1,17,240,0,43
35,225,4,1.3,0.528333676221715,0.366666666666667,0.991666666666667,22,238,2,38
35,225,4,1.5,0.5707328555486,0.416666666666667,0.991666666666667,25,238,2,35
35,225,4,1.7,0.569437883827195,0.45,0.983333333333333,27,236,4,33
35,225,4,1.9,0.610328642772525,0.516666666666667,0.979166666666667,31,235,5,29
35,225,4,2.1,0.638832712955527,0.583333333333333,0.970833333333333,35,233,7,25
35,225,4,2.3,0.645561258614811,0.633333333333333,0.958333333333333,38,230,10,22
35,225,4,2.5,0.646095738380922,0.683333333333333,0.941666666666667,41,226,14,19
35,225,4,2.7,0.645833333333333,0.716666666666667,0.929166666666667,43,223,17,17
35,225,4,2.9,0.642429106116809,0.733333333333333,0.920833333333333,44,221,19,16
35,225,5,0.1,0.331042355440947,0.133333333333333,1,8,240,0,52
35,225,5,0.3,0.351726229056329,0.15,1,9,240,0,51
35,225,5,0.5,0.425657924852277,0.216666666666667,1,13,240,0,47
35,225,5,0.7,0.44249767886871,0.233333333333333,1,14,240,0,46
35,225,5,0.9,0.458831467741124,0.25,1,15,240,0,45
35,225,5,1.1,0.490186378342327,0.283333333333333,1,17,240,0,43
35,225,5,1.3,0.534522483824849,0.333333333333333,1,20,240,0,40
35,225,5,1.5,0.544986136114971,0.366666666666667,0.995833333333333,22,239,1,38
35,225,5,1.7,0.556847023448867,0.4,0.991666666666667,24,238,2,36
35,225,5,1.9,0.597849988482768,0.45,0.991666666666667,27,238,2,33
35,225,5,2.1,0.611111111111111,0.466666666666667,0.991666666666667,28,238,2,32
35,225,5,2.3,0.661616764013913,0.55,0.9875,33,237,3,27
35,225,5,2.5,0.722960321407865,0.633333333333333,0.9875,38,237,3,22
35,225,5,2.7,0.712352497089434,0.666666666666667,0.975,40,234,6,20
35,225,5,2.9,0.710705312219014,0.733333333333333,0.954166666666667,44,229,11,16
35,225,6,0.1,0.260377821961648,0.0833333333333333,1,5,240,0,55
35,225,6,0.3,0.309132883937864,0.116666666666667,1,7,240,0,53
35,225,6,0.5,0.351726229056329,0.15,1,9,240,0,51
35,225,6,0.7,0.408248290463863,0.2,1,12,240,0,48
35,225,6,0.9,0.44249767886871,0.233333333333333,1,14,240,0,46
35,225,6,1.1,0.458831467741124,0.25,1,15,240,0,45
35,225,6,1.3,0.513665093809513,0.35,0.991666666666667,21,238,2,39
35,225,6,1.5,0.5707328555486,0.416666666666667,0.991666666666667,25,238,2,35
35,225,6,1.7,0.583333333333333,0.45,0.9875,27,237,3,33
35,225,6,1.9,0.59705025139884,0.5,0.979166666666667,30,235,5,30
35,225,6,2.1,0.645561258614811,0.633333333333333,0.958333333333333,38,230,10,22
35,225,6,2.3,0.658245591801995,0.65,0.958333333333333,39,230,10,21
35,225,6,2.5,0.664243297444762,0.683333333333333,0.95,41,228,12,19
35,225,6,2.7,0.667632262993619,0.7,0.945833333333333,42,227,13,18
35,225,6,2.9,0.65501295837227,0.75,0.920833333333333,45,221,19,15
35,225,7,0.1,0.226190476190476,0.0833333333333333,0.995833333333333,5,239,1,55
35,225,7,0.3,0.324966841809841,0.15,0.995833333333333,9,239,1,51
35,225,7,0.5,0.345851248192141,0.166666666666667,0.995833333333333,10,239,1,50
35,225,7,0.7,0.42059551209603,0.233333333333333,0.995833333333333,14,239,1,46
35,225,7,0.9,0.501114828585796,0.316666666666667,0.995833333333333,19,239,1,41
35,225,7,1.1,0.530657563135848,0.35,0.995833333333333,21,239,1,39
35,225,7,1.3,0.544986136114971,0.366666666666667,0.995833333333333,22,239,1,38
35,225,7,1.5,0.584395291855485,0.433333333333333,0.991666666666667,26,238,2,34
35,225,7,1.7,0.637102963866253,0.5,0.991666666666667,30,238,2,30
35,225,7,1.9,0.673994504576726,0.583333333333333,0.983333333333333,35,236,4,25
35,225,7,2.1,0.666095841434276,0.633333333333333,0.966666666666667,38,232,8,22
35,225,7,2.3,0.717678765307778,0.716666666666667,0.9625,43,231,9,17
35,225,7,2.5,0.70479821535381,0.75,0.945833333333333,45,227,13,15
35,225,7,2.7,0.699830459709295,0.766666666666667,0.9375,46,225,15,14
35,225,7,2.9,0.74842988950803,0.833333333333333,0.9375,50,225,15,10
35,225,8,0.1,0.279316987403299,0.116666666666667,0.995833333333333,7,239,1,53
35,225,8,0.3,0.302875363909617,0.133333333333333,0.995833333333333,8,239,1,52
35,225,8,0.5,0.365722426873877,0.183333333333333,0.995833333333333,11,239,1,49
35,225,8,0.7,0.365722426873877,0.183333333333333,0.995833333333333,11,239,1,49
35,225,8,0.9,0.32397151488602,0.183333333333333,0.9875,11,237,3,49
35,225,8,1.1,0.382057030178579,0.233333333333333,0.9875,14,237,3,46
35,225,8,1.3,0.43429951810769,0.283333333333333,0.9875,17,237,3,43
35,225,8,1.5,0.43475559389443,0.3,0.983333333333333,18,236,4,42
35,225,8,1.7,0.482418151324422,0.35,0.983333333333333,21,236,4,39
35,225,8,1.9,0.543322356285504,0.45,0.975,27,234,6,33
35,225,8,2.1,0.550098455941299,0.5,0.9625,30,231,9,30
35,225,8,2.3,0.596710857951539,0.583333333333333,0.954166666666667,35,229,11,25
35,225,8,2.5,0.620543080507606,0.65,0.941666666666667,39,226,14,21
35,225,8,2.7,0.599289500480486,0.666666666666667,0.925,40,222,18,20
35,225,8,2.9,0.624987322386635,0.75,0.904166666666667,45,217,23,15
35,225,9,0.1,0.309132883937864,0.116666666666667,1,7,240,0,53
35,225,9,0.3,0.331042355440947,0.133333333333333,1,8,240,0,52
35,225,9,0.5,0.351726229056329,0.15,1,9,240,0,51
35,225,9,0.7,0.402988957541146,0.216666666666667,0.995833333333333,13,239,1,47
35,225,9,0.9,0.42059551209603,0.233333333333333,0.995833333333333,14,239,1,46
35,225,9,1.1,0.437625736458983,0.25,0.995833333333333,15,239,1,45
35,225,9,1.3,0.483381444362933,0.316666666666667,0.991666666666667,19,238,2,41
35,225,9,1.5,0.497616602022778,0.35,0.9875,21,237,3,39
35,225,9,1.7,0.527777777777778,0.416666666666667,0.979166666666667,25,235,5,35
35,225,9,1.9,0.542061062489349,0.433333333333333,0.979166666666667,26,235,5,34
35,225,9,2.1,0.531020272545264,0.45,0.970833333333333,27,233,7,33
35,225,9,2.3,0.566783910742498,0.533333333333333,0.958333333333333,32,230,10,28
35,225,9,2.5,0.590617620041516,0.6,0.945833333333333,36,227,13,24
35,225,9,2.7,0.616737055508627,0.633333333333333,0.945833333333333,38,227,13,22
35,225,9,2.9,0.599289500480486,0.666666666666667,0.925,40,222,18,20
35,225,10,0.1,0.285714285714286,0.1,1,6,240,0,54
35,225,10,0.3,0.285714285714286,0.1,1,6,240,0,54
35,225,10,0.5,0.309132883937864,0.116666666666667,1,7,240,0,53
35,225,10,0.7,0.371390676354104,0.166666666666667,1,10,240,0,50
35,225,10,0.9,0.371390676354104,0.166666666666667,1,10,240,0,50
35,225,10,1.1,0.408248290463863,0.2,1,12,240,0,48
35,225,10,1.3,0.458831467741124,0.25,1,15,240,0,45
35,225,10,1.5,0.520060220985952,0.316666666666667,1,19,240,0,41
35,225,10,1.7,0.57630717842043,0.383333333333333,1,23,240,0,37
35,225,10,1.9,0.555555555555556,0.433333333333333,0.983333333333333,26,236,4,34
35,225,10,2.1,0.569955805123029,0.466666666666667,0.979166666666667,28,235,5,32
35,225,10,2.3,0.598099274162041,0.516666666666667,0.975,31,234,6,29
35,225,10,2.5,0.593600459637472,0.566666666666667,0.958333333333333,34,230,10,26
35,225,10,2.7,0.54553230553453,0.566666666666667,0.9375,34,225,15,26
35,225,10,2.9,0.589989767134734,0.633333333333333,0.933333333333333,38,224,16,22
36,228,1,0.1,0.309132883937864,0.116666666666667,1,7,240,0,53
36,228,1,0.3,0.309132883937864,0.116666666666667,1,7,240,0,53
36,228,1,0.5,0.351726229056329,0.15,1,9,240,0,51
36,228,1,0.7,0.408248290463863,0.2,1,12,240,0,48
36,228,1,0.9,0.44249767886871,0.233333333333333,1,14,240,0,46
36,228,1,1.1,0.454143262287745,0.266666666666667,0.995833333333333,16,239,1,44
36,228,1,1.3,0.501114828585796,0.316666666666667,0.995833333333333,19,239,1,41
36,228,1,1.5,0.527101635791221,0.4,0.983333333333333,24,236,4,36
36,228,1,1.7,0.569955805123029,0.466666666666667,0.979166666666667,28,235,5,32
36,228,1,1.9,0.598099274162041,0.516666666666667,0.975,31,234,6,29
36,228,1,2.1,0.638832712955527,0.583333333333333,0.970833333333333,35,233,7,25
36,228,1,2.3,0.651634707150621,0.666666666666667,0.95,40,228,12,20
36,228,1,2.5,0.650011245966592,0.7,0.9375,42,225,15,18
36,228,1,2.7,0.664795432092791,0.783333333333333,0.9125,47,219,21,13
36,228,1,2.9,0.647628427330995,0.816666666666667,0.8875,49,213,27,11
36,228,2,0.1,0.285714285714286,0.1,1,6,240,0,54
36,228,2,0.3,0.309132883937864,0.116666666666667,1,7,240,0,53
36,228,2,0.5,0.331042355440947,0.133333333333333,1,8,240,0,52
36,228,2,0.7,0.365722426873877,0.183333333333333,0.995833333333333,11,239,1,49
36,228,2,0.9,0.402988957541146,0.216666666666667,0.995833333333333,13,239,1,47
36,228,2,1.1,0.435111825884368,0.266666666666667,0.991666666666667,16,238,2,44
36,228,2,1.3,0.451631244540432,0.283333333333333,0.991666666666667,17,238,2,43
36,228,2,1.5,0.498690240055375,0.333333333333333,0.991666666666667,20,238,2,40
36,228,2,1.7,0.497607978401115,0.366666666666667,0.983333333333333,22,236,4,38
36,228,2,1.9,0.514684241151503,0.416666666666667,0.975,25,234,6,35
36,228,2,2.1,0.571091544816282,0.483333333333333,0.975,29,234,6,31
36,228,2,2.3,0.574877665668384,0.516666666666667,0.966666666666667,31,232,8,29
36,228,2,2.5,0.619839185779118,0.6,0.958333333333333,36,230,10,24
36,228,2,2.7,0.655062167921653,0.683333333333333,0.945833333333333,41,227,13,19
36,228,2,2.9,0.658420373335964,0.733333333333333,0.929166666666667,44,223,17,16
36,228,3,0.1,0.331042355440947,0.133333333333333,1,8,240,0,52
36,228,3,0.3,0.390191151806518,0.183333333333333,1,11,240,0,49
36,228,3,0.5,0.390191151806518,0.183333333333333,1,11,240,0,49
36,228,3,0.7,0.408248290463863,0.2,1,12,240,0,48
36,228,3,0.9,0.402988957541146,0.216666666666667,0.995833333333333,13,239,1,47
36,228,3,1.1,0.437625736458983,0.25,0.995833333333333,15,239,1,45
36,228,3,1.3,0.485845732763192,0.3,0.995833333333333,18,239,1,42
36,228,3,1.5,0.5707328555486,0.416666666666667,0.991666666666667,25,238,2,35
36,228,3,1.7,0.611111111111111,0.466666666666667,0.991666666666667,28,238,2,32
36,228,3,1.9,0.623222702798078,0.5,0.9875,30,237,3,30
36,228,3,2.1,0.623442463745178,0.533333333333333,0.979166666666667,32,235,5,28
36,228,3,2.3,0.650179080997677,0.583333333333333,0.975,35,234,6,25
36,228,3,2.5,0.609835154075188,0.6,0.954166666666667,36,229,11,24
36,228,3,2.7,0.586284653224769,0.65,0.925,39,222,18,21
36,228,3,2.9,0.566379375843914,0.683333333333333,0.9,41,216,24,19
36,228,4,0.1,0.232495277487639,0.0666666666666667,1,4,240,0,56
36,228,4,0.3,0.285714285714286,0.1,1,6,240,0,54
36,228,4,0.5,0.285714285714286,0.1,1,6,240,0,54
36,228,4,0.7,0.302875363909617,0.133333333333333,0.995833333333333,8,239,1,52
36,228,4,0.9,0.365722426873877,0.183333333333333,0.995833333333333,11,239,1,49
36,228,4,1.1,0.382057030178579,0.233333333333333,0.9875,14,237,3,46
36,228,4,1.3,0.482344051504055,0.333333333333333,0.9875,20,237,3,40
36,228,4,1.5,0.527227500924991,0.383333333333333,0.9875,23,237,3,37
36,228,4,1.7,0.569649517327921,0.433333333333333,0.9875,26,237,3,34
36,228,4,1.9,0.596589253960554,0.483333333333333,0.983333333333333,29,236,4,31
36,228,4,2.1,0.636401627069038,0.55,0.979166666666667,33,235,5,27
36,228,4,2.3,0.649215294849641,0.566666666666667,0.979166666666667,34,235,5,26
36,228,4,2.5,0.61715603343261,0.583333333333333,0.9625,35,231,9,25
36,228,4,2.7,0.626099033699941,0.633333333333333,0.95,38,228,12,22
36,228,4,2.9,0.641492986429815,0.7,0.933333333333333,42,224,16,18
36,228,5,0.1,0.331042355440947,0.133333333333333,1,8,240,0,52
36,228,5,0.3,0.351726229056329,0.15,1,9,240,0,51
36,228,5,0.5,0.365722426873877,0.183333333333333,0.995833333333333,11,239,1,49
36,228,5,0.7,0.365722426873877,0.183333333333333,0.995833333333333,11,239,1,49
36,228,5,0.9,0.365722426873877,0.183333333333333,0.995833333333333,11,239,1,49
36,228,5,1.1,0.400538809640425,0.233333333333333,0.991666666666667,14,238,2,46
36,228,5,1.3,0.528333676221715,0.366666666666667,0.991666666666667,22,238,2,38
36,228,5,1.5,0.527227500924991,0.383333333333333,0.9875,23,237,3,37
36,228,5,1.7,0.555748463823353,0.416666666666667,0.9875,25,237,3,35
36,228,5,1.9,0.609884669457927,0.5,0.983333333333333,30,236,4,30
36,228,5,2.1,0.586291262732893,0.516666666666667,0.970833333333333,31,233,7,29
36,228,5,2.3,0.588348405414552,0.533333333333333,0.966666666666667,32,232,8,28
36,228,5,2.5,0.604050065612409,0.566666666666667,0.9625,34,231,9,26
36,228,5,2.7,0.622830228381895,0.616666666666667,0.954166666666667,37,229,11,23
36,228,5,2.9,0.642393188976184,0.666666666666667,0.945833333333333,40,227,13,20
36,228,6,0.1,0.260377821961648,0.0833333333333333,1,5,240,0,55
36,228,6,0.3,0.309132883937864,0.116666666666667,1,7,240,0,53
36,228,6,0.5,0.390191151806518,0.183333333333333,1,11,240,0,49
36,228,6,0.7,0.44249767886871,0.233333333333333,1,14,240,0,46
36,228,6,0.9,0.490186378342327,0.283333333333333,1,17,240,0,43
36,228,6,1.1,0.520060220985952,0.316666666666667,1,19,240,0,41
36,228,6,1.3,0.562624886216321,0.366666666666667,1,22,240,0,38
36,228,6,1.5,0.603022689155527,0.416666666666667,1,25,240,0,35
36,228,6,1.7,0.611111111111111,0.466666666666667,0.991666666666667,28,238,2,32
36,228,6,1.9,0.636172801762148,0.516666666666667,0.9875,31,237,3,29
36,228,6,2.1,0.636172801762148,0.516666666666667,0.9875,31,237,3,29
36,228,6,2.3,0.661891956091371,0.583333333333333,0.979166666666667,35,235,5,25
36,228,6,2.5,0.675394561550883,0.616666666666667,0.975,37,234,6,23
36,228,6,2.7,0.701495558599884,0.733333333333333,0.95,44,228,12,16
36,228,6,2.9,0.679125416522629,0.75,0.933333333333333,45,224,16,15
36,228,7,0.1,0.351726229056329,0.15,1,9,240,0,51
36,228,7,0.3,0.408248290463863,0.2,1,12,240,0,48
36,228,7,0.5,0.425657924852277,0.216666666666667,1,13,240,0,47
36,228,7,0.7,0.458831467741124,0.25,1,15,240,0,45
36,228,7,0.9,0.474712663277541,0.266666666666667,1,16,240,0,44
36,228,7,1.1,0.534522483824849,0.333333333333333,1,20,240,0,40
36,228,7,1.3,0.603022689155527,0.416666666666667,1,25,240,0,35
36,228,7,1.5,0.613042119887616,0.45,0.995833333333333,27,239,1,33
36,228,7,1.7,0.636172801762148,0.516666666666667,0.9875,31,237,3,29
36,228,7,1.9,0.648967664563956,0.533333333333333,0.9875,32,237,3,28
36,228,7,2.1,0.661891956091371,0.583333333333333,0.979166666666667,35,235,5,25
36,228,7,2.3,0.666095841434276,0.633333333333333,0.966666666666667,38,232,8,22
36,228,7,2.5,0.683291414016753,0.683333333333333,0.958333333333333,41,230,10,19
36,228,7,2.7,0.667632262993619,0.7,0.945833333333333,42,227,13,18
36,228,7,2.9,0.712084912593499,0.783333333333333,0.9375,47,225,15,13
36,228,8,0.1,0.285714285714286,0.1,1,6,240,0,54
36,228,8,0.3,0.253930583234674,0.1,0.995833333333333,6,239,1,54
36,228,8,0.5,0.279316987403299,0.116666666666667,0.995833333333333,7,239,1,53
36,228,8,0.7,0.301511344577764,0.15,0.991666666666667,9,238,2,51
36,228,8,0.9,0.382359556450936,0.216666666666667,0.991666666666667,13,238,2,47
